Orthogroup_ID,Connectivity,Species_Count,Water_Buffalo,Wild_Yak,Takin
3,4,0.5,XP_052514380.1,"XP_006060607.3,XP_025135771.3",XP_070246039.1
3,4,0.5,"XP_052514385.1,XP_052514384.1",XP_025135878.3,XP_070245979.1
3,4,0.5,XP_052514395.1,"XP_006055767.1,XP_006055766.1",XP_070222941.1
3,4,0.5,XP_052514400.1,"XP_006046899.2,XP_025135845.2",XP_070245989.1
3,4,0.5,XP_052514409.1,"XP_044794833.1,XP_025135796.2",XP_070246023.1
3,4,0.5,XP_052514410.1,"XP_006060625.2,XP_025135797.2",XP_070246025.1
3,4,0.5,XP_052514411.1,"XP_006060626.2,XP_025135798.2",XP_070246026.1
3,4,0.5,XP_052514439.1,XP_025148185.2,"XP_070232860.1,XP_070232866.1"
3,4,0.5,XP_052514440.1,"XP_006055779.1,XP_006055777.1",XP_005899233.1
3,4,0.5,XP_052514453.1,"XP_006046918.2,XP_006046917.2",XP_005907734.2
3,4,0.5,XP_052514473.1,XP_006060177.1,"XP_005906108.1,XP_070245443.1"
3,4,0.5,XP_052514493.1,"XP_025135403.1,XP_006064174.2",XP_070245296.1
3,4,0.5,XP_052514516.1,XP_025136848.1,"XP_070246542.1,XP_070246543.1"
3,4,0.5,XP_052514530.1,"XP_044792183.1,XP_006070582.1",XP_005894555.1
3,4,0.5,XP_052514532.1,"XP_006044202.3,XP_025135652.2",XP_014336795.2
3,4,0.5,XP_052514533.1,"XP_025135960.1,XP_025135958.1",XP_070245904.1
3,4,0.5,XP_052514545.1,"XP_006054573.1,XP_006054572.1",XP_005907259.1
3,4,0.5,XP_052514548.1,"XP_044794624.1,XP_044794623.1",XP_005905467.2
3,4,0.5,XP_052514563.1,XP_025136677.2,"XP_070246360.1,XP_070246361.1"
3,4,0.5,XP_052514574.1,"XP_044795171.2,XP_044795170.2",XP_070245639.1
3,4,0.5,XP_052514579.1,"XP_006066635.4,XP_044794154.2",XP_070237763.1
3,4,0.5,XP_052514594.1,"XP_025135706.2,XP_025135707.2",XP_070213431.1
3,4,0.5,XP_052514600.1,"XP_025134310.1,XP_025134309.1",XP_014337083.2
3,4,0.5,XP_052514618.1,"XP_006068618.1,XP_006068617.1",XP_005898060.2
3,4,0.5,XP_052514619.1,"XP_025136015.1,XP_025136016.1",XP_005898048.1
3,4,0.5,XP_052514625.1,"XP_044794802.1,XP_006042363.1",XP_005906015.1
3,4,0.5,XP_052514630.1,XP_006064266.1,"XP_070246291.1,XP_005905451.1"
3,4,0.5,XP_052514631.1,"XP_006045381.3,XP_045020690.1",XP_070245477.1
3,4,0.5,XP_052514641.1,XP_044794982.1,"XP_005898031.2,XP_070244908.1"
3,4,0.5,XP_052514673.1,XP_006049500.1,"XP_005887818.2,XP_014334532.2"
3,4,0.5,XP_052514684.1,"XP_006079546.3,XP_044795153.2",XP_005887318.1
3,4,0.5,XP_052514702.1,"XP_006041732.1,XP_025136344.1",XP_005907617.1
3,4,0.5,XP_052514718.1,XP_044792120.2,"XP_070218265.1,XP_070218266.1"
3,4,0.5,XP_052514733.1,"XP_025135262.3,XP_006045274.3",XP_005907990.2
3,4,0.5,XP_052514781.1,XP_025135516.1,"XP_070246249.1,XP_070246247.1"
3,4,0.5,XP_052514795.1,"XP_006080523.2,XP_044795478.1",XP_014334893.1
3,4,0.5,XP_052514798.1,"XP_006049508.1,XP_044794694.1",XP_070246201.1
3,4,0.5,XP_052514800.1,XP_006060241.1,"XP_070245495.1,XP_005890001.1"
3,4,0.5,XP_052514802.1,"XP_044795247.2,XP_045020789.1",XP_005907611.2
3,4,0.5,XP_052514803.1,XP_006045622.1,"XP_070246059.1,XP_005903403.1"
3,4,0.5,XP_052514808.1,"XP_025135746.1,XP_025135745.1",XP_014336136.1
3,4,0.5,"XP_052514821.1,XP_052514820.1",XP_006076285.1,XP_005887002.3
3,4,0.5,XP_052514823.1,"XP_025137045.2,XP_044795579.1",XP_070213376.1
3,4,0.5,XP_052514825.1,"XP_044795580.1,XP_006076284.1",XP_070213377.1
3,4,0.5,XP_052514855.1,"XP_044794672.2,XP_044794673.2",XP_005907239.1
3,4,0.5,XP_052514865.1,"XP_006062046.1,XP_044795025.1",XP_005890391.2
3,4,0.5,XP_052514871.1,"XP_006053448.3,XP_044794670.2",XP_005907238.1
3,4,0.5,XP_052514875.1,XP_025130818.2,"XP_070215035.1,XP_005886913.2"
3,4,0.5,XP_052514885.1,"XP_006060133.2,XP_006060134.2",XP_070245408.1
3,4,0.5,XP_052514916.1,XP_025126297.1,"XP_070213601.1,XP_070213600.1"
3,4,0.5,XP_052514919.1,"XP_025126315.3,XP_044788668.2",XP_070213591.1
3,4,0.5,XP_052514943.1,XP_025126319.2,"XP_070213577.1,XP_005891213.1"
3,4,0.5,"XP_052514944.1,XP_052514945.1",XP_006061170.1,XP_005891212.1
3,4,0.5,"XP_052514959.1,XP_052520031.1",XP_006051388.1,XP_070243657.1
3,4,0.5,"XP_052514990.1,XP_052520156.1",XP_044788403.1,XP_070213630.1
3,4,0.5,XP_052514992.1,"XP_025126592.1,XP_025126593.1",XP_070213949.1
3,4,0.5,"XP_052514994.1,XP_052514995.1",XP_006059626.3,XP_005898599.2
3,4,0.5,XP_052515001.1,"XP_025126298.2,XP_044788530.1",XP_070213598.1
3,4,0.5,"XP_052515019.1,XP_052515020.1",XP_006053759.1,XP_070213513.1
3,4,0.5,XP_052515026.1,XP_025126630.1,"XP_070213521.1,XP_070213520.1"
3,4,0.5,XP_052515029.1,XP_006078249.2,"XP_070213680.1,XP_070213678.1"
3,4,0.5,XP_052515045.1,"XP_025126332.1,XP_044800065.2",XP_005894921.2
3,4,0.5,XP_052515056.1,"XP_006067132.1,XP_006067131.1",XP_014333443.1
3,4,0.5,XP_052515059.1,"XP_006063578.3,XP_006063580.1",XP_005907680.2
3,4,0.5,XP_052515082.1,"XP_025134243.1,XP_006054758.1",XP_005906467.2
3,4,0.5,XP_052515092.1,XP_006074939.1,"XP_070213738.1,XP_070213737.1"
3,4,0.5,XP_052515104.1,XP_025126427.1,"XP_070213765.1,XP_070213764.1"
3,4,0.5,XP_052515106.1,"XP_006071211.4,XP_025130410.3",XP_070218744.1
3,4,0.5,XP_052515112.1,"XP_006062181.1,XP_025126648.1",XP_005889384.1
3,4,0.5,XP_052515113.1,XP_025126304.1,"XP_070213594.1,XP_070213595.1"
3,4,0.5,"XP_052515122.1,XP_052515569.1",XP_006058763.1,XP_005899836.1
3,4,0.5,"XP_052515134.1,XP_052520158.1",XP_006074202.1,XP_005892836.1
3,4,0.5,"XP_052515139.1,XP_052515147.1",XP_006047607.2,XP_005909886.1
3,4,0.5,XP_052515145.1,"XP_044788574.1,XP_044788575.1",XP_070213847.1
3,4,0.5,"XP_052515152.1,XP_052520159.1",XP_006074203.2,XP_005892840.1
3,4,0.5,XP_052515154.1,"XP_006061945.1,XP_006058362.1",XP_005887428.1
3,4,0.5,XP_052515168.1,XP_025126481.1,"XP_070213806.1,XP_070213807.1"
3,4,0.5,XP_052515184.1,"XP_006071953.2,XP_044788478.1",XP_005911484.1
3,4,0.5,XP_052515188.1,XP_006074935.3,"XP_005908459.2,XP_070213941.1"
3,4,0.5,XP_052515192.1,XP_006047027.3,"XP_005889118.1,XP_070213930.1"
3,4,0.5,XP_052515193.1,"XP_006071948.3,XP_025126432.2",XP_005887772.2
3,4,0.5,"XP_052515194.1,XP_052515978.1",XP_006059003.1,XP_005889420.1
3,4,0.5,XP_052515196.1,"XP_044788640.1,XP_006062179.1",XP_005889382.1
3,4,0.5,XP_052515198.1,XP_006047772.1,"XP_005899029.1,XP_070213851.1"
3,4,0.5,XP_052515208.1,"XP_025126519.1,XP_044788319.1",XP_070213860.1
3,4,0.5,XP_052515221.1,XP_025126317.1,"XP_005891211.1,XP_070213578.1"
3,4,0.5,XP_052515238.1,"XP_006078244.2,XP_006078245.2",XP_005889398.2
3,4,0.5,XP_052515243.1,"XP_006075596.3,XP_044788382.2",XP_070213502.1
3,4,0.5,XP_052515255.1,"XP_006076454.4,XP_006076456.4",XP_005889780.2
3,4,0.5,XP_052515257.1,XP_025126514.1,"XP_070213856.1,XP_070213855.1"
3,4,0.5,XP_052515260.1,"XP_025126260.1,XP_006074197.1",XP_014332790.2
3,4,0.5,XP_052515270.1,XP_025126542.2,"XP_070213873.1,XP_070213872.1"
3,4,0.5,XP_052515289.1,XP_006078252.3,"XP_070213937.1,XP_005889402.1"
3,4,0.5,XP_052515293.1,"XP_025131001.1,XP_044791916.1",XP_070219320.1
3,4,0.5,XP_052515300.1,"XP_025131004.1,XP_025130999.3",XP_070219319.1
3,4,0.5,XP_052515302.1,XP_006064913.1,"XP_070213929.1,XP_005889107.1"
3,4,0.5,XP_052515331.1,"XP_006074844.2,XP_044781980.2",XP_005905954.1
3,4,0.5,XP_052515353.1,"XP_025127296.1,XP_044788899.1",XP_005896702.1
3,4,0.5,XP_052515385.1,"XP_025126957.1,XP_045019718.1",XP_005906672.2
3,4,0.5,XP_052515389.1,"XP_006076988.4,XP_044789065.2",XP_070214014.1
3,4,0.5,"XP_052515391.1,XP_052515390.1",XP_006053827.1,XP_070214308.1
3,4,0.5,XP_052515424.1,"XP_006080713.2,XP_025126905.2",XP_070214715.1
3,4,0.5,XP_052515427.1,"XP_025126850.2,XP_006070114.3",XP_005911079.3
3,4,0.5,XP_052515430.1,XP_025127050.1,"XP_070214113.1,XP_070214114.1"
3,4,0.5,XP_052515436.1,XP_006044455.1,"XP_070214623.1,XP_070214624.1"
3,4,0.5,XP_052515445.1,"XP_025131512.2,XP_025131513.2",XP_005911323.2
3,4,0.5,XP_052515448.1,"XP_025127295.1,XP_025127294.1",XP_070214776.1
3,4,0.5,XP_052515458.1,"XP_025131522.1,XP_025131523.1",XP_070218456.1
3,4,0.5,XP_052515501.1,"XP_044788763.1,XP_044788762.1",XP_005896260.1
3,4,0.5,XP_052515502.1,"XP_044788835.1,XP_044788836.1",XP_070214318.1
3,4,0.5,XP_052515515.1,"XP_025126745.2,XP_025126744.2",XP_014338923.2
3,4,0.5,XP_052515523.1,"XP_025131539.1,XP_044791630.1",XP_005901373.2
3,4,0.5,"XP_052515531.1,XP_052515532.1",XP_006075497.3,XP_005907686.2
3,4,0.5,XP_052515539.1,"XP_006044079.1,XP_044798923.1",XP_005889827.1
3,4,0.5,"XP_052515540.1,XP_052515537.1",XP_025127246.1,XP_005896411.2
3,4,0.5,XP_052515581.1,XP_006075410.4,"XP_070214457.1,XP_070214459.1"
3,4,0.5,XP_052515592.1,XP_006044445.2,"XP_005887677.1,XP_070214616.1"
3,4,0.5,XP_052515607.1,"XP_044788937.2,XP_045019704.1",XP_005898614.2
3,4,0.5,"XP_052515611.1,XP_052515618.1",XP_006054992.4,XP_070218630.1
3,4,0.5,XP_052515612.1,"XP_045019619.1,XP_045019622.1",XP_014334549.2
3,4,0.5,"XP_052515638.1,XP_052515637.1",XP_006057007.1,XP_070214811.1
3,4,0.5,XP_052515642.1,"XP_006075488.3,XP_006075490.3",XP_005907690.1
3,4,0.5,"XP_052515651.1,XP_052520218.1",XP_006073535.1,XP_005887202.2
3,4,0.5,XP_052515676.1,"XP_006043909.1,XP_044784718.1",XP_005891864.1
3,4,0.5,"XP_052515677.1,XP_052515678.1",XP_006058357.1,XP_070214441.1
3,4,0.5,XP_052515704.1,XP_045019631.1,"XP_070214589.1,XP_070214590.1"
3,4,0.5,XP_052515716.1,"XP_006044465.2,XP_025127280.2",XP_005891846.1
3,4,0.5,XP_052515724.1,XP_006073348.1,"XP_005906668.1,XP_070214601.1"
3,4,0.5,XP_052515729.1,XP_006080753.2,"XP_005891832.2,XP_070214682.1"
3,4,0.5,XP_052515747.1,XP_006080752.3,"XP_070214367.1,XP_005891833.1"
3,4,0.5,XP_052515752.1,"XP_006080736.2,XP_006080735.3",XP_005891822.1
3,4,0.5,XP_052515769.1,"XP_025127285.1,XP_044785977.2",XP_070214103.1
3,4,0.5,XP_052515771.1,"XP_006065789.3,XP_006065788.3",XP_070214908.1
3,4,0.5,XP_052515798.1,"XP_006072828.3,XP_044789116.2",XP_070214310.1
3,4,0.5,XP_052515804.1,XP_006080720.1,"XP_070214710.1,XP_070214711.1"
3,4,0.5,XP_052515811.1,"XP_006070698.2,XP_006070697.2",XP_005899856.1
3,4,0.5,"XP_052515825.1,XP_052515824.1",XP_006058292.1,XP_005895215.1
3,4,0.5,"XP_052515827.1,XP_052509872.1",XP_006047512.1,XP_070245566.1
3,4,0.5,XP_052515850.1,"XP_006065104.4,XP_025127255.3",XP_005894319.2
3,4,0.5,"XP_052515856.1,XP_052515855.1",XP_006066476.1,XP_014333894.2
3,4,0.5,XP_052515880.1,"XP_044788951.1,XP_044788952.1",XP_014333038.2
3,4,0.5,"XP_052515889.1,XP_052515888.1",XP_025127069.2,XP_070214149.1
3,4,0.5,XP_052515891.1,"XP_045019766.1,XP_045019767.1",XP_005890741.2
3,4,0.5,XP_052515911.1,XP_006056676.3,"XP_070214778.1,XP_070214779.1"
3,4,0.5,XP_052515925.1,"XP_006071220.1,XP_006071221.1",XP_070218865.1
3,4,0.5,XP_052515929.1,"XP_006058673.2,XP_006058674.2",XP_014338813.2
3,4,0.5,XP_052515940.1,"XP_006049590.2,XP_025126895.2",XP_005896269.1
3,4,0.5,XP_052515956.1,XP_006042746.1,"XP_070214652.1,XP_070214654.1"
3,4,0.5,XP_052515959.1,"XP_025126964.2,XP_025126965.2",XP_070214235.1
3,4,0.5,XP_052515960.1,"XP_044788907.1,XP_045019690.1",XP_070214854.1
3,4,0.5,"XP_052515965.1,XP_052515966.1",XP_006070115.1,XP_014338915.1
3,4,0.5,XP_052515969.1,"XP_044788787.1,XP_044788786.1",XP_005889020.2
3,4,0.5,XP_052515974.1,XP_025126858.1,"XP_005911094.2,XP_070214195.1"
3,4,0.5,"XP_052516000.1,XP_052516001.1",XP_006079095.2,XP_070214147.1
3,4,0.5,"XP_052516003.1,XP_052516007.1",XP_006043914.3,XP_005891875.1
3,4,0.5,XP_052516024.1,"XP_025127609.1,XP_006041249.1",XP_005896265.1
3,4,0.5,XP_052516035.1,"XP_025126972.3,XP_044788854.2",XP_070214665.1
3,4,0.5,XP_052516036.1,"XP_025128837.3,XP_006078872.4",XP_070216422.1
3,4,0.5,"XP_052516055.1,XP_052515480.1",XP_045019699.1,XP_014333892.2
3,4,0.5,XP_052516066.1,"XP_006073346.1,XP_044788960.1",XP_005906671.2
3,4,0.5,XP_052516068.1,"XP_025127041.1,XP_006049593.1",XP_005896266.2
3,4,0.5,"XP_052516069.1,XP_052516070.1",XP_045019709.1,XP_070214299.1
3,4,0.5,"XP_052516096.1,XP_052516095.1",XP_006055226.3,XP_005904946.1
3,4,0.5,XP_052516108.1,"XP_025127441.1,XP_044789317.1",XP_070214322.1
3,4,0.5,XP_052516121.1,"XP_044788850.2,XP_025127115.3",XP_070214502.1
3,4,0.5,"XP_052516127.1,XP_052516128.1",XP_006072822.1,XP_005892659.2
3,4,0.5,XP_052516140.1,"XP_025126681.1,NP_001277770.1",XP_070214183.1
3,4,0.5,"XP_052516149.1,XP_052516132.1",XP_044789765.2,XP_070215383.1
3,4,0.5,"XP_052516157.1,XP_052516160.1",XP_006052340.1,XP_070218402.1
3,4,0.5,"XP_052516200.1,XP_052516199.1",XP_045019966.1,XP_070217704.1
3,4,0.5,XP_052516203.1,"XP_006043088.1,XP_025129003.1",XP_070217695.1
3,4,0.5,XP_052516205.1,"XP_025129007.1,XP_025129006.1",XP_070217918.1
3,4,0.5,XP_052516207.1,"XP_025128975.3,XP_025128976.3",XP_070217729.1
3,4,0.5,XP_052516221.1,"XP_025128885.1,NP_001277793.1",XP_070217934.1
3,4,0.5,XP_052516234.1,"XP_045019984.1,XP_045019985.1",XP_005889280.2
3,4,0.5,XP_052516264.1,"XP_044790507.1,XP_006079264.1",XP_070217917.1
3,4,0.5,"XP_052516291.1,XP_052516292.1",XP_025129479.2,XP_070218102.1
3,4,0.5,"XP_052516294.1,XP_052516295.1",XP_025129393.2,XP_070218108.1
3,4,0.5,XP_052516310.1,XP_025129190.1,"XP_070217610.1,XP_005896971.1"
3,4,0.5,XP_052516319.1,"XP_006073430.3,XP_044790402.2",XP_070218047.1
3,4,0.5,XP_052516320.1,"XP_006073433.3,XP_044790403.2",XP_070218048.1
3,4,0.5,XP_052516351.1,XP_025128897.2,"XP_005910253.2,XP_070218133.1"
3,4,0.5,"XP_052516352.1,XP_052516353.1",XP_045019956.1,XP_005898935.2
3,4,0.5,XP_052516356.1,"XP_006057019.1,XP_044790676.1",XP_005896412.2
3,4,0.5,"XP_052516357.1,XP_052516336.1",XP_006079245.3,XP_005898937.2
3,4,0.5,XP_052516359.1,XP_006071129.4,"XP_070217935.1,XP_070217936.1"
3,4,0.5,XP_052516378.1,"XP_006059197.1,XP_044790611.1",XP_005889297.1
3,4,0.5,XP_052516379.1,XP_006059198.1,"XP_070217892.1,XP_070217893.1"
3,4,0.5,XP_052516389.1,XP_006075338.4,"XP_005908140.2,XP_070218087.1"
3,4,0.5,XP_052516390.1,XP_025128906.1,"XP_005908141.2,XP_070218088.1"
3,4,0.5,XP_052516394.1,"XP_025129205.1,XP_044790673.1",XP_070218093.1
3,4,0.5,XP_052516395.1,"XP_025133074.1,XP_044792205.1",XP_070245554.1
3,4,0.5,XP_052516401.1,"XP_006059210.1,XP_025128934.1",XP_005889292.1
3,4,0.5,XP_052516404.1,XP_006051155.3,"XP_070217877.1,XP_005892421.1"
3,4,0.5,XP_052516421.1,XP_044790804.1,"XP_005898933.2,XP_070217964.1"
3,4,0.5,XP_052516423.1,"XP_025129405.1,XP_044790512.1",XP_070217694.1
3,4,0.5,XP_052516426.1,"XP_044790586.1,XP_025128900.2",XP_070218040.1
3,4,0.5,XP_052516434.1,"XP_006075325.3,XP_025129415.3",XP_005908137.2
3,4,0.5,XP_052516435.1,XP_006060276.3,"XP_070217668.1,XP_070217669.1"
3,4,0.5,XP_052516450.1,"XP_006059204.3,XP_006059205.3",XP_005889294.3
3,4,0.5,XP_052516459.1,XP_006057295.1,"XP_070218103.1,XP_070218104.1"
3,4,0.5,XP_052516466.1,"XP_025129444.1,XP_025129445.1",XP_070217667.1
3,4,0.5,XP_052516471.1,XP_006079271.3,"XP_005898955.2,XP_070217606.1"
3,4,0.5,XP_052516473.1,"XP_006071907.1,XP_006071906.4",XP_005893705.1
3,4,0.5,XP_052516475.1,"XP_045019982.1,XP_006061946.1",XP_005895670.2
3,4,0.5,XP_052516485.1,XP_006078201.1,"XP_005894644.1,XP_070244910.1"
3,4,0.5,XP_052516487.1,XP_025129111.3,"XP_070217895.1,XP_070217894.1"
3,4,0.5,XP_052516496.1,XP_006052347.1,"XP_005905887.1,XP_070217954.1"
3,4,0.5,XP_052516497.1,"XP_006055357.4,XP_006055358.4",XP_005899866.2
3,4,0.5,XP_052516504.1,"XP_044790730.1,XP_006071126.3",XP_005893712.2
3,4,0.5,XP_052516513.1,"XP_006059063.2,XP_006059064.1",XP_005889735.1
3,4,0.5,XP_052516521.1,"XP_006054901.1,XP_006054900.3",XP_070217706.1
3,4,0.5,XP_052516551.1,"XP_006061341.3,XP_044790430.2",XP_070217834.1
3,4,0.5,XP_052516579.1,"XP_006057297.1,XP_025129456.1",XP_005892423.1
3,4,0.5,"XP_052516580.1,XP_052516581.1",XP_006080591.1,XP_005904306.1
3,4,0.5,XP_052516583.1,"XP_044791747.1,XP_006062695.1",XP_070219025.1
3,4,0.5,"XP_052516586.1,XP_052516585.1",XP_006048513.3,XP_005902850.2
3,4,0.5,XP_052516592.1,"XP_025128770.2,XP_025128771.2",XP_070216382.1
3,4,0.5,XP_052516628.1,XP_044791155.2,"XP_070219448.1,XP_070219449.1"
3,4,0.5,"XP_052516639.1,XP_052516637.1",XP_006043978.1,XP_070219405.1
3,4,0.5,"XP_052516644.1,XP_052516645.1",XP_025130219.3,XP_070220136.1
3,4,0.5,XP_052516653.1,"XP_044791173.1,XP_006071757.1",XP_070219883.1
3,4,0.5,"XP_052516662.1,XP_052516671.1",XP_006049729.1,XP_070239849.1
3,4,0.5,"XP_052516663.1,XP_052516664.1",XP_006080464.4,XP_005895146.2
3,4,0.5,XP_052516676.1,"XP_006051297.1,XP_006051296.1",XP_005895910.1
3,4,0.5,XP_052516705.1,"XP_044791208.1,XP_044791209.1",XP_070220144.1
3,4,0.5,XP_052516722.1,"XP_025130156.1,XP_025130151.3",XP_070219805.1
3,4,0.5,"XP_052516762.1,XP_052520058.1",XP_025129896.3,XP_070220057.1
3,4,0.5,XP_052516769.1,"XP_025130195.2,XP_044791412.1",XP_005890227.2
3,4,0.5,XP_052516771.1,"NP_001277885.1,XP_044790820.1",XP_005888147.1
3,4,0.5,XP_052516779.1,XP_006071037.2,"XP_070219896.1,XP_070219897.1"
3,4,0.5,XP_052516780.1,"XP_044790949.1,XP_006053236.1",XP_070219502.1
3,4,0.5,XP_052516788.1,XP_006055533.1,"XP_070239537.1,XP_005895953.1"
3,4,0.5,XP_052516813.1,"XP_045020066.1,XP_045020067.1",XP_005902853.1
3,4,0.5,XP_052516820.1,"XP_006067675.2,XP_044791255.2",XP_005892119.1
3,4,0.5,XP_052516857.1,XP_006053259.1,"XP_005888171.1,XP_005891058.2"
3,4,0.5,XP_052516858.1,XP_006073061.1,"XP_070219878.1,XP_005906629.1"
3,4,0.5,XP_052516877.1,"XP_006080482.2,XP_044791491.1",XP_070219510.1
3,4,0.5,XP_052516896.1,"XP_006061242.3,XP_006061241.3",XP_005898908.2
3,4,0.5,"XP_052516907.1,XP_052497803.1",XP_006059259.2,XP_005898871.1
3,4,0.5,XP_052516917.1,"XP_006079702.2,XP_025134127.2",XP_005887538.1
3,4,0.5,XP_052516931.1,"XP_044790883.2,XP_025129744.2",XP_070219681.1
3,4,0.5,XP_052516935.1,"XP_006080578.1,XP_006080579.1",XP_005909894.1
3,4,0.5,XP_052516941.1,"XP_044791249.1,XP_006050158.1",XP_005903761.1
3,4,0.5,XP_052516943.1,XP_006053654.4,"XP_070219917.1,XP_070219918.1"
3,4,0.5,XP_052516949.1,"XP_006067676.3,XP_044790886.2",XP_014332572.2
3,4,0.5,"XP_052516974.1,XP_052516975.1",XP_006067832.2,XP_005888107.1
3,4,0.5,XP_052516988.1,"XP_025129776.1,XP_006071748.1",XP_070219335.1
3,4,0.5,XP_052517011.1,XP_025129630.1,"XP_005890225.2,XP_005890224.2"
3,4,0.5,XP_052517020.1,"XP_006067831.1,XP_006067830.1",XP_014335402.1
3,4,0.5,XP_052517032.1,"XP_006067818.1,XP_045021762.1",XP_005888103.2
3,4,0.5,XP_052517045.1,"XP_025129741.1,XP_025129740.2",XP_070219356.1
3,4,0.5,XP_052517049.1,"XP_025129713.2,XP_025129715.2",XP_070219415.1
3,4,0.5,XP_052517050.1,"XP_025129829.1,XP_044791061.1",XP_005888183.2
3,4,0.5,"XP_052517053.1,XP_052519662.1",XP_006043679.1,XP_014338572.2
3,4,0.5,"XP_052517054.1,XP_052520057.1",XP_006058518.1,XP_070219685.1
3,4,0.5,XP_052517084.1,XP_006050769.1,"XP_070219584.1,XP_070219585.1"
3,4,0.5,XP_052517091.1,"XP_006071060.2,XP_025129756.2",XP_070219496.1
3,4,0.5,XP_052517103.1,"XP_006077031.3,XP_025129674.2",XP_005900344.1
3,4,0.5,XP_052517105.1,XP_006048505.1,"XP_070219599.1,XP_070219601.1"
3,4,0.5,XP_052517117.1,"XP_006044007.1,XP_044791004.1",XP_005906896.1
3,4,0.5,XP_052517122.1,"XP_025129886.3,XP_045020044.1",XP_005907322.2
3,4,0.5,XP_052517126.1,"XP_044791033.1,XP_006080477.1",XP_005895144.2
3,4,0.5,XP_052517136.1,XP_006073991.2,"XP_070218549.1,XP_005894483.2"
3,4,0.5,XP_052517142.1,"XP_006064859.1,NP_001277785.1",XP_014335948.1
3,4,0.5,XP_052517144.1,XP_006063099.1,"XP_070214668.1,XP_070222541.1"
3,4,0.5,XP_052517148.1,XP_025129763.2,"XP_070219679.1,XP_005899453.2"
3,4,0.5,XP_052517150.1,"XP_006048500.1,XP_006048498.1",XP_070219928.1
3,4,0.5,XP_052517151.1,"XP_006048502.1,XP_006048499.1",XP_070219930.1
3,4,0.5,XP_052517165.1,"XP_006073063.1,NP_001277906.1",XP_070219860.1
3,4,0.5,XP_052517173.1,XP_006073756.1,"XP_014332145.2,XP_070221483.1"
3,4,0.5,XP_052517182.1,"XP_044791335.1,XP_006061244.1",XP_070219708.1
3,4,0.5,"XP_052517206.1,XP_052517207.1",XP_006050742.3,XP_005886991.1
3,4,0.5,XP_052517222.1,"XP_006070473.1,XP_006070474.1",XP_005887038.1
3,4,0.5,"XP_052517231.1,XP_052517233.1",NP_001277775.1,XP_070220465.1
3,4,0.5,XP_052517234.1,"XP_025132976.1,XP_025132890.1",XP_070220303.1
3,4,0.5,XP_052517242.1,"XP_025135931.3,XP_025135942.3",XP_070220174.1
3,4,0.5,XP_052517251.1,"XP_025134975.2,XP_006075460.2",XP_070220255.1
3,4,0.5,XP_052517260.1,XP_025134484.3,"XP_070220426.1,XP_070220425.1"
3,4,0.5,"XP_052517262.1,XP_052517263.1",XP_025134434.1,XP_005906167.1
3,4,0.5,XP_052517275.1,XP_025131901.2,"XP_070220360.1,XP_070220361.1"
3,4,0.5,XP_052517276.1,"XP_025136140.2,XP_044794432.2",XP_070220464.1
3,4,0.5,XP_052517288.1,"XP_025135078.2,XP_044793935.1",XP_070220232.1
3,4,0.5,XP_052517305.1,XP_025132411.1,"XP_070220471.1,XP_070220472.1"
3,4,0.5,XP_052517309.1,"XP_044792171.1,XP_006076263.1",XP_005908190.1
3,4,0.5,XP_052517314.1,"XP_044793976.1,XP_006080217.1",XP_070220236.1
3,4,0.5,XP_052517323.1,XP_025133701.1,"XP_005901831.2,XP_070220155.1"
3,4,0.5,XP_052517326.1,"XP_006080218.3,XP_044793959.1",XP_005887453.1
3,4,0.5,XP_052517335.1,"XP_025127709.1,XP_044804633.1",XP_070220500.1
3,4,0.5,"XP_052517351.1,XP_052517500.1",XP_006078702.3,XP_070220207.1
3,4,0.5,XP_052517363.1,"XP_006078175.3,XP_006078174.1",XP_070220251.1
3,4,0.5,XP_052517365.1,"XP_045019832.1,XP_044789965.2",XP_005893796.1
3,4,0.5,XP_052517376.1,"XP_006075788.2,XP_044783017.1",XP_070220458.1
3,4,0.5,XP_052517379.1,"XP_044794403.1,XP_006075191.1",XP_070220439.1
3,4,0.5,XP_052517400.1,"XP_025132645.1,XP_006075779.1",XP_005899905.2
3,4,0.5,XP_052517403.1,"XP_006051020.4,XP_025134467.3",XP_070220525.1
3,4,0.5,XP_052517409.1,XP_006075769.3,"XP_070220154.1,XP_005901828.1"
3,4,0.5,"XP_052517410.1,XP_052517411.1",XP_006076264.1,XP_005911410.1
3,4,0.5,XP_052517412.1,"XP_006080195.1,XP_006076407.2",XP_005887228.1
3,4,0.5,XP_052517416.1,XP_044792783.1,"XP_070244868.1,XP_070244869.1"
3,4,0.5,XP_052517417.1,XP_006060771.1,"XP_005908194.1,XP_070220219.1"
3,4,0.5,"XP_052517425.1,XP_052517426.1",XP_025136819.1,XP_005889210.2
3,4,0.5,XP_052517428.1,"XP_025135539.1,XP_006060347.2",XP_070220467.1
3,4,0.5,XP_052517429.1,"XP_006080954.2,XP_044797278.1",XP_005906278.1
3,4,0.5,XP_052517432.1,"XP_006054068.1,XP_025136255.1",XP_014338696.2
3,4,0.5,XP_052517434.1,"XP_006052280.4,XP_025134051.3",XP_070220171.1
3,4,0.5,XP_052517437.1,XP_006047831.1,"XP_070220214.1,XP_005887499.1"
3,4,0.5,XP_052517438.1,"XP_006047832.1,XP_025135051.1",XP_005887500.1
